ID_Observacao,Estudo,Pais_Estudo,Modelo,MAPE,pred,modelo_ml,protocolo,fold
269,Estudo_AD,Império Central,Modelo_2,0.322789438050102,0.1297100105818757,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
269,Estudo_AD,Império Central,Modelo_3,0.170995260663507,0.10618675250318263,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
269,Estudo_AD,Império Central,Modelo_4,0.203791469194313,0.0992211878283526,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
269,Estudo_AD,Império Central,Modelo_5,0.230141096817874,0.10042625936414701,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
270,Estudo_AD,Império Central,Modelo_1,0.180218181818182,0.12404127760202531,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
270,Estudo_AD,Império Central,Modelo_2,0.247575272727273,0.1320062090343908,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
270,Estudo_AD,Império Central,Modelo_3,0.0749381818181818,0.10820107921001192,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
270,Estudo_AD,Império Central,Modelo_4,0.0897454545454546,0.10114803301258395,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
270,Estudo_AD,Império Central,Modelo_5,0.142649309090909,0.10236838691989643,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
279,Estudo_CM,Grandvale,Modelo_1,0.230075187969925,0.1387687430860175,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
279,Estudo_CM,Grandvale,Modelo_2,0.0820150375939849,0.14733590528377655,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
279,Estudo_CM,Grandvale,Modelo_3,0.188270676691729,0.12168895035102892,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
279,Estudo_CM,Grandvale,Modelo_4,0.0430075187969925,0.11406371943409484,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
279,Estudo_CM,Grandvale,Modelo_5,0.123960902255639,0.11538405049933302,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
280,Estudo_CM,Grandvale,Modelo_1,0.202180685358256,0.13451090269425656,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
280,Estudo_CM,Grandvale,Modelo_2,0.063568535825545,0.14290633565231947,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
280,Estudo_CM,Grandvale,Modelo_3,0.151682242990654,0.1177847341884078,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
280,Estudo_CM,Grandvale,Modelo_4,0.001183800623053,0.11032280581525213,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
280,Estudo_CM,Grandvale,Modelo_5,0.0964626168224298,0.11161459967679146,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
281,Estudo_CM,Grandvale,Modelo_1,0.150291262135922,0.11879137427647772,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
281,Estudo_CM,Grandvale,Modelo_2,0.0489087378640776,0.12653570775322406,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
281,Estudo_CM,Grandvale,Modelo_3,0.052504854368932,0.10340486390918484,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
281,Estudo_CM,Grandvale,Modelo_4,0.149669902912621,0.0965610489132786,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
281,Estudo_CM,Grandvale,Modelo_5,0.0388233009708738,0.09774485316491377,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
282,Estudo_H,Campo Rico,Modelo_1,0.29645390070922,0.13539089402382698,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
282,Estudo_H,Campo Rico,Modelo_2,0.128879432624113,0.14382197192989665,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
282,Estudo_H,Campo Rico,Modelo_3,0.31113475177305,0.11859133497087242,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
282,Estudo_H,Campo Rico,Modelo_4,0.138156028368794,0.11109551973075642,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
282,Estudo_H,Campo Rico,Modelo_5,0.294320567375887,0.11239323511403583,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
283,Estudo_AY,Grandvale,Modelo_1,0.246464646464647,0.16762914308961888,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
283,Estudo_AY,Grandvale,Modelo_2,0.331010101010101,0.1773158237991075,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
283,Estudo_AY,Grandvale,Modelo_3,0.157813131313131,0.14824143405232543,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
283,Estudo_AY,Grandvale,Modelo_4,0.0454545454545455,0.13954912381685208,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
283,Estudo_AY,Grandvale,Modelo_5,0.275033333333333,0.14105599014681414,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
284,Estudo_AY,Grandvale,Modelo_1,0.220143884892086,0.1242231013598399,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
284,Estudo_AY,Grandvale,Modelo_2,0.0696258992805755,0.13219561425911508,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
284,Estudo_AY,Grandvale,Modelo_3,0.266618705035971,0.10836730697814594,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
284,Estudo_AY,Grandvale,Modelo_4,0.616546762589928,0.1013070663952514,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
284,Estudo_AY,Grandvale,Modelo_5,0.320915107913669,0.10252867714714974,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
285,Estudo_AY,Grandvale,Modelo_1,0.124675324675325,0.12767723918306453,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
285,Estudo_AY,Grandvale,Modelo_2,0.015974025974026,0.13579305631005395,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
285,Estudo_AY,Grandvale,Modelo_3,0.168961038961039,0.11152660524373963,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
285,Estudo_AY,Grandvale,Modelo_4,0.5,0.10433033345438339,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
285,Estudo_AY,Grandvale,Modelo_5,0.193571428571429,0.10557570967837501,ols_(fracao)_(sexo_modelo),GroupKFold,gkf1
23,Estudo_W,Ilha Verdejante,Modelo_1,0.245248124935786,0.18096600767266305,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
23,Estudo_W,Ilha Verdejante,Modelo_2,0.328843111065447,0.1911471307459364,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
23,Estudo_W,Ilha Verdejante,Modelo_3,0.139937532107264,0.1605576881887818,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
23,Estudo_W,Ilha Verdejante,Modelo_4,0.0495736155347786,0.15139284740816825,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
23,Estudo_W,Ilha Verdejante,Modelo_5,0.140032261378814,0.15298234765223462,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
24,Estudo_W,Ilha Verdejante,Modelo_1,0.288522821983625,0.17932756231281313,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
24,Estudo_W,Ilha Verdejante,Modelo_2,0.366493111732118,0.1894486400362325,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
24,Estudo_W,Ilha Verdejante,Modelo_3,0.18635402265039,0.15904322555058448,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
24,Estudo_W,Ilha Verdejante,Modelo_4,0.108398293866745,0.14993580667070613,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
24,Estudo_W,Ilha Verdejante,Modelo_5,0.185109623964308,0.15151526430635556,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
25,Estudo_W,Ilha Verdejante,Modelo_1,0.394757678043089,0.17943648772968934,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
25,Estudo_W,Ilha Verdejante,Modelo_2,0.461133475017711,0.1895615632058183,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
25,Estudo_W,Ilha Verdejante,Modelo_3,0.309960036671251,0.15914389666512802,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
25,Estudo_W,Ilha Verdejante,Modelo_4,0.241280160020003,0.1500326550141617,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
25,Estudo_W,Ilha Verdejante,Modelo_5,0.308930157936409,0.15161278121252192,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
30,Estudo_B,Reino Litoral,Modelo_1,0.0250574712643679,0.2854186201104614,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
30,Estudo_B,Reino Litoral,Modelo_2,0.105504597701149,0.2991143849100852,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
30,Estudo_B,Reino Litoral,Modelo_3,0.0374870114942529,0.2577374429700528,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
30,Estudo_B,Reino Litoral,Modelo_4,0.106620689655172,0.24519644254782658,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
30,Estudo_B,Reino Litoral,Modelo_5,0.0501504597701149,0.24737678063553648,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
33,Estudo_BP,Grandvale,Modelo_1,0.385885885885886,0.25789415429037876,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
33,Estudo_BP,Grandvale,Modelo_2,0.459804804804805,0.2707147431579991,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
33,Estudo_BP,Grandvale,Modelo_3,0.387466216216216,0.23202655373372388,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
33,Estudo_BP,Grandvale,Modelo_4,0.479279279279279,0.22032870655892153,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
33,Estudo_BP,Grandvale,Modelo_5,0.410325075075075,0.22236142930020059,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
34,Estudo_BP,Grandvale,Modelo_1,0.404342723004695,0.25725441339274446,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
34,Estudo_BP,Grandvale,Modelo_2,0.475667546948357,0.27005428687738386,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
34,Estudo_BP,Grandvale,Modelo_3,0.406327024647887,0.23142972165106454,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
34,Estudo_BP,Grandvale,Modelo_4,0.49618544600939,0.2197518142124268,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
34,Estudo_BP,Grandvale,Modelo_5,0.426139231220657,0.22178104643460314,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
39,Estudo_AB,Reino Litoral,Modelo_1,0.185074626865672,0.2142756735730411,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
39,Estudo_AB,Reino Litoral,Modelo_2,0.0454626865671643,0.22563965556988183,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
39,Estudo_AB,Reino Litoral,Modelo_3,0.175794029850746,0.19142292793726462,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
39,Estudo_AB,Reino Litoral,Modelo_4,0.0053731343283582,0.18112495943084064,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
39,Estudo_AB,Reino Litoral,Modelo_5,0.330823880597015,0.18291268280620476,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
41,Estudo_AB,Reino Litoral,Modelo_1,0.0463768115942029,0.19813784847178842,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
41,Estudo_AB,Reino Litoral,Modelo_2,0.0677971014492753,0.20893738362976896,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
41,Estudo_AB,Reino Litoral,Modelo_3,0.0252753623188406,0.1764520234439067,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
41,Estudo_AB,Reino Litoral,Modelo_4,0.152463768115942,0.16669521849597455,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
41,Estudo_AB,Reino Litoral,Modelo_5,0.192373913043478,0.16838826254732167,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
42,Estudo_AB,Reino Litoral,Modelo_1,0.151428571428571,0.21704640008924478,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
42,Estudo_AB,Reino Litoral,Modelo_2,0.0142857142857143,0.22850578918159395,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
42,Estudo_AB,Reino Litoral,Modelo_3,0.141812857142857,0.19399633311232833,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
42,Estudo_AB,Reino Litoral,Modelo_4,0.0285714285714286,0.18360681693747366,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
42,Estudo_AB,Reino Litoral,Modelo_5,0.287544285714286,0.18541055893635172,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
43,Estudo_AB,Reino Litoral,Modelo_1,0.0253164556962025,0.2088041018336305,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
43,Estudo_AB,Reino Litoral,Modelo_2,0.137493670886076,0.21997841129350057,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
43,Estudo_AB,Reino Litoral,Modelo_3,0.038393670886076,0.18634357054522216,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
43,Estudo_AB,Reino Litoral,Modelo_4,0.190886075949367,0.17622753766418478,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
43,Estudo_AB,Reino Litoral,Modelo_5,0.0979506329113924,0.1779834283099805,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
44,Estudo_AB,Reino Litoral,Modelo_1,0.0048780487804878,0.22124643013547085,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
44,Estudo_AB,Reino Litoral,Modelo_2,0.11669512195122,0.23284964299172786,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
44,Estudo_AB,Reino Litoral,Modelo_3,0.0009536585365853,0.1978988643413568,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
44,Estudo_AB,Reino Litoral,Modelo_4,0.145853658536585,0.18737130228846335,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
44,Estudo_AB,Reino Litoral,Modelo_5,0.121831707317073,0.18919919996706103,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
45,Estudo_AB,Reino Litoral,Modelo_1,0.245933014354067,0.2128990631126389,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
45,Estudo_AB,Reino Litoral,Modelo_2,0.334267942583732,0.2242154842408405,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
45,Estudo_AB,Reino Litoral,Modelo_3,0.191259330143541,0.19014467466604565,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
45,Estudo_AB,Reino Litoral,Modelo_4,0.0253588516746412,0.17989233505963345,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
45,Estudo_AB,Reino Litoral,Modelo_5,0.0924535885167464,0.18167207468263882,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
46,Estudo_AB,Reino Litoral,Modelo_1,0.192592592592593,0.2327065324044619,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
46,Estudo_AB,Reino Litoral,Modelo_2,0.294009259259259,0.2446974554722177,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
46,Estudo_AB,Reino Litoral,Modelo_3,0.131912962962963,0.20855674542097047,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
46,Estudo_AB,Reino Litoral,Modelo_4,0.0791666666666666,0.19765681508344665,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
46,Estudo_AB,Reino Litoral,Modelo_5,0.0486240740740741,0.1995498766799224,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
47,Estudo_AB,Reino Litoral,Modelo_1,0.336206896551724,0.2088041018336305,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
47,Estudo_AB,Reino Litoral,Modelo_2,0.412603448275862,0.21997841129350057,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
47,Estudo_AB,Reino Litoral,Modelo_3,0.289735775862069,0.18634357054522216,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
47,Estudo_AB,Reino Litoral,Modelo_4,0.149137931034483,0.17622753766418478,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
47,Estudo_AB,Reino Litoral,Modelo_5,0.198238362068966,0.1779834283099805,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
48,Estudo_AB,Reino Litoral,Modelo_1,0.307563025210084,0.22124643013547085,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
48,Estudo_AB,Reino Litoral,Modelo_2,0.391336134453782,0.23284964299172786,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
48,Estudo_AB,Reino Litoral,Modelo_3,0.257005882352941,0.1978988643413568,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
48,Estudo_AB,Reino Litoral,Modelo_4,0.0911764705882352,0.18737130228846335,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
48,Estudo_AB,Reino Litoral,Modelo_5,0.175017647058824,0.18919919996706103,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
49,Estudo_AB,Reino Litoral,Modelo_1,0.310569105691057,0.22692898536853076,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
49,Estudo_AB,Reino Litoral,Modelo_2,0.395617886178862,0.23872529363579817,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
49,Estudo_AB,Reino Litoral,Modelo_3,0.259704878048781,0.20318192479008154,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
49,Estudo_AB,Reino Litoral,Modelo_4,0.0865853658536586,0.1924689502224297,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
49,Estudo_AB,Reino Litoral,Modelo_5,0.183472357723577,0.19432929378396366,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
50,Estudo_AB,Reino Litoral,Modelo_1,0.346031746031746,0.22124643013547085,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
50,Estudo_AB,Reino Litoral,Modelo_2,0.425150793650794,0.23284964299172786,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
50,Estudo_AB,Reino Litoral,Modelo_3,0.298963095238095,0.1978988643413568,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
50,Estudo_AB,Reino Litoral,Modelo_4,0.141666666666667,0.18737130228846335,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
50,Estudo_AB,Reino Litoral,Modelo_5,0.221513095238095,0.18919919996706103,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
61,Estudo_E,Arquipélago Oriente,Modelo_1,0.811847694970368,0.09099762382588476,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
61,Estudo_E,Arquipélago Oriente,Modelo_2,0.624232246813867,0.0975116419574294,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
61,Estudo_E,Arquipélago Oriente,Modelo_3,0.85363914092411,0.07813715969925113,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
61,Estudo_E,Arquipélago Oriente,Modelo_4,1.21356597786752,0.07245619297718844,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
61,Estudo_E,Arquipélago Oriente,Modelo_5,0.638676050243877,0.07343696701302911,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
62,Estudo_E,Arquipélago Oriente,Modelo_1,0.74932650862069,0.09021541273444951,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
62,Estudo_E,Arquipélago Oriente,Modelo_2,0.57055697737069,0.09669305060311073,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
62,Estudo_E,Arquipélago Oriente,Modelo_3,0.787877155172414,0.07742952140554304,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
62,Estudo_E,Arquipélago Oriente,Modelo_4,1.12483162715517,0.07178282312288925,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
62,Estudo_E,Arquipélago Oriente,Modelo_5,0.581259717518473,0.0727576169322552,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
69,Estudo_AN,Vale do Indus Novo,Modelo_1,0.47316384180791,0.32769580174239227,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
69,Estudo_AN,Vale do Indus Novo,Modelo_2,0.415621468926554,0.34268099523409656,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
69,Estudo_AN,Vale do Indus Novo,Modelo_3,0.636723163841808,0.29734005312873163,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
69,Estudo_AN,Vale do Indus Novo,Modelo_4,0.305084745762712,0.28355435345397223,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
69,Estudo_AN,Vale do Indus Novo,Modelo_5,0.234862005649717,0.2859526683062753,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
70,Estudo_AN,Vale do Indus Novo,Modelo_1,0.286799065420561,0.32851759635767996,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
70,Estudo_AN,Vale do Indus Novo,Modelo_2,0.225195677570093,0.34352726298507635,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
70,Estudo_AN,Vale do Indus Novo,Modelo_3,0.428913551401869,0.29811105756610967,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
70,Estudo_AN,Vale do Indus Novo,Modelo_4,0.199036214953271,0.2843017076369705,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
70,Estudo_AN,Vale do Indus Novo,Modelo_5,0.0864541471962616,0.28670416486097655,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
148,Estudo_CG,Terra Nortenha,Modelo_1,0.614678899082569,0.19287809970767206,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
148,Estudo_CG,Terra Nortenha,Modelo_2,0.426397278631069,0.20349026074561813,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
148,Estudo_CG,Terra Nortenha,Modelo_3,0.616408102257499,0.17157946128040397,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
148,Estudo_CG,Terra Nortenha,Modelo_4,0.348644469642305,0.1620021242808124,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
148,Estudo_CG,Terra Nortenha,Modelo_5,0.633664261416349,0.16366377390219924,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
150,Estudo_CG,Terra Nortenha,Modelo_1,0.31143093964283,0.21296083349063424,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
150,Estudo_CG,Terra Nortenha,Modelo_2,0.146920352648632,0.22427939101673158,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
150,Estudo_CG,Terra Nortenha,Modelo_3,0.32580626930902,0.19020202703474487,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
150,Estudo_CG,Terra Nortenha,Modelo_4,0.134443523472233,0.17994763792827337,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
150,Estudo_CG,Terra Nortenha,Modelo_5,0.338600030140909,0.1817277361523016,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
159,Estudo_CH,Vale do Indus Novo,Modelo_1,0.74887753522217,0.30855783492466865,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
159,Estudo_CH,Vale do Indus Novo,Modelo_2,0.604725189657842,0.3229669360396721,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
159,Estudo_CH,Vale do Indus Novo,Modelo_3,0.938008979718223,0.27939739017223336,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
159,Estudo_CH,Vale do Indus Novo,Modelo_4,0.944263817928472,0.2661681388941285,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
159,Estudo_CH,Vale do Indus Novo,Modelo_5,0.600309645455953,0.26846899785520933,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
160,Estudo_BW,Campo Rico,Modelo_1,0.177842805918477,0.16333588031913315,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
160,Estudo_BW,Campo Rico,Modelo_2,0.289318715740016,0.17286052407399863,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
160,Estudo_BW,Campo Rico,Modelo_3,0.0826571322589951,0.1442824772088085,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
160,Estudo_BW,Campo Rico,Modelo_4,0.141614804434736,0.13574486519973386,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
160,Estudo_BW,Campo Rico,Modelo_5,0.113068870296336,0.13722468256797454,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
161,Estudo_BW,Campo Rico,Modelo_1,0.250433179723502,0.16665977484469574,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
161,Estudo_BW,Campo Rico,Modelo_2,0.353049216589862,0.1763099964150957,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
161,Estudo_BW,Campo Rico,Modelo_3,0.174189861751152,0.14734729363185295,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
161,Estudo_BW,Campo Rico,Modelo_4,0.0459354838709677,0.13868979826747854,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
161,Estudo_BW,Campo Rico,Modelo_5,0.203381382488479,0.14019057704511315,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
206,Estudo_Y,Grandvale,Modelo_1,0.212727272727273,0.11916047172767996,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
206,Estudo_Y,Grandvale,Modelo_2,0.311181818181818,0.12692042349871235,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
206,Estudo_Y,Grandvale,Modelo_3,0.194704545454545,0.10374184731985885,ols_(consumo_fracao)_(pais_status_sexo_modelo),GroupKFold,gkf1
